Order Number,Area Code (Location),Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Id,Product Type,ProductId (Product),Product,Profit,Sales,State,Total Expenses,Type
CC5948,719,719,100,140,110,240,95,2/1/2010 0:00,809,137,Major Market,Central,26,1,3,Coffee,3,Decaf Irish Cream,99,232,Colorado,38,Decaf
CC5949,847,847,110,150,100,260,104,2/1/2010 0:00,596,150,Major Market,Central,33,1,3,Coffee,3,Decaf Irish Cream,95,254,Illinois,55,Decaf
CC5950,614,614,50,80,20,130,54,2/1/2010 0:00,427,75,Major Market,Central,49,1,3,Coffee,3,Decaf Irish Cream,-3,129,Ohio,78,Decaf
CC5951,303,303,80,140,90,220,75,2/1/2010 0:00,549,114,Major Market,Central,24,1,6,Espresso,6,Decaf Espresso,59,189,Colorado,55,Decaf
CC5952,312,312,260,270,180,530,228,2/1/2010 0:00,1436,229,Major Market,Central,63,1,6,Espresso,6,Decaf Espresso,142,457,Illinois,87,Decaf
CC5953,614,614,60,90,40,150,59,2/1/2010 0:00,331,73,Major Market,Central,22,1,6,Espresso,6,Decaf Espresso,18,132,Ohio,55,Decaf
CC5954,970,970,140,150,100,290,170,2/1/2010 0:00,1073,170,Major Market,Central,47,1,8,Herbal Tea,8,Chamomile,99,340,Colorado,71,Decaf
CC5955,815,815,80,130,110,210,99,2/1/2010 0:00,766,144,Major Market,Central,27,1,8,Herbal Tea,8,Chamomile,105,243,Illinois,39,Decaf
CC5956,330,330,10,30,30,40,22,2/1/2010 0:00,452,34,Major Market,Central,6,1,8,Herbal Tea,8,Chamomile,17,56,Ohio,17,Decaf
CC5957,970,970,40,70,10,110,54,2/1/2010 0:00,427,75,Major Market,Central,49,1,9,Herbal Tea,9,Lemon,-3,129,Colorado,78,Decaf
CC5958,773,773,70,90,60,160,83,2/1/2010 0:00,613,107,Major Market,Central,27,1,9,Herbal Tea,9,Lemon,68,190,Illinois,39,Decaf
CC5959,740,740,20,50,50,70,32,2/1/2010 0:00,817,48,Major Market,Central,8,1,9,Herbal Tea,9,Lemon,28,80,Ohio,20,Decaf
CC5960,303,303,50,70,40,120,60,2/1/2010 0:00,329,80,Major Market,Central,19,1,10,Herbal Tea,10,Mint,33,140,Colorado,47,Decaf
CC5961,847,847,80,120,100,200,95,2/1/2010 0:00,809,137,Major Market,Central,26,1,10,Herbal Tea,10,Mint,99,232,Illinois,38,Decaf
CC5962,305,305,80,110,70,190,86,2/1/2010 0:00,490,120,Major Market,East,26,1,3,Coffee,3,Decaf Irish Cream,71,206,Florida,49,Decaf
CC5963,407,407,70,100,60,170,77,2/1/2010 0:00,423,103,Major Market,East,25,1,6,Espresso,6,Decaf Espresso,51,180,Florida,52,Decaf
CC5964,754,754,30,50,30,80,48,2/1/2010 0:00,617,62,Major Market,East,15,1,8,Herbal Tea,8,Chamomile,34,110,Florida,28,Decaf
CC5965,727,727,40,50,20,90,53,2/1/2010 0:00,306,65,Major Market,East,20,1,9,Herbal Tea,9,Lemon,12,118,Florida,53,Decaf
CC5966,781,781,40,60,30,100,59,2/1/2010 0:00,331,73,Major Market,East,22,1,9,Herbal Tea,9,Lemon,18,132,Massachusetts,55,Decaf
CC5967,518,518,180,200,110,380,240,2/1/2010 0:00,1454,255,Major Market,East,91,1,9,Herbal Tea,9,Lemon,131,495,New York,124,Decaf
CC5968,850,850,50,70,50,120,70,2/1/2010 0:00,957,84,Major Market,East,21,1,10,Herbal Tea,10,Mint,42,154,Florida,42,Decaf
CC5969,607,607,160,-20,-80,140,213,2/1/2010 0:00,1214,-33,Major Market,East,66,1,10,Herbal Tea,10,Mint,-120,180,New York,87,Decaf
CC5970,432,432,100,130,100,230,83,2/1/2010 0:00,613,107,Major Market,South,27,1,3,Coffee,3,Decaf Irish Cream,68,190,Texas,39,Decaf
CC5971,956,956,60,100,90,160,77,2/1/2010 0:00,449,112,Major Market,South,21,1,6,Espresso,6,Decaf Espresso,80,189,Texas,32,Decaf
CC5972,214,214,50,80,50,130,60,2/1/2010 0:00,329,80,Major Market,South,19,1,8,Herbal Tea,8,Chamomile,33,140,Texas,47,Decaf
CC5973,432,432,40,80,50,120,52,2/1/2010 0:00,357,76,Major Market,South,16,1,9,Herbal Tea,9,Lemon,38,128,Texas,38,Decaf
CC5974,818,818,180,-30,-110,150,148,2/1/2010 0:00,1071,-26,Major Market,West,48,1,3,Coffee,3,Decaf Irish Cream,-117,122,California,91,Decaf
CC5975,951,951,220,300,200,520,234,2/1/2010 0:00,1282,311,Major Market,West,77,1,6,Espresso,6,Decaf Espresso,202,545,California,109,Decaf
CC5976,949,949,80,120,100,200,95,2/1/2010 0:00,809,137,Major Market,West,26,1,8,Herbal Tea,8,Chamomile,100,232,California,37,Decaf
CC5977,714,714,180,220,160,400,213,2/1/2010 0:00,942,252,Major Market,West,66,1,9,Herbal Tea,9,Lemon,164,465,California,88,Decaf
CC5978,530,530,70,90,60,160,83,2/1/2010 0:00,613,107,Major Market,West,27,1,10,Herbal Tea,10,Mint,68,190,California,39,Decaf
CC5979,303,303,100,150,120,250,99,2/1/2010 0:00,766,144,Major Market,Central,27,1,1,Coffee,1,Amaretto,105,243,Colorado,39,Regular
CC5980,937,937,60,80,50,140,60,2/1/2010 0:00,329,80,Major Market,Central,19,1,1,Coffee,1,Amaretto,33,140,Ohio,47,Regular
CC5981,720,720,80,110,80,190,83,2/1/2010 0:00,613,107,Major Market,Central,27,1,2,Coffee,2,Columbian,68,190,Colorado,39,Regular
CC5982,312,312,150,220,140,370,148,2/1/2010 0:00,844,206,Major Market,Central,48,1,2,Coffee,2,Columbian,115,354,Illinois,91,Regular
CC5983,513,513,50,80,50,130,52,2/1/2010 0:00,357,76,Major Market,Central,16,1,2,Coffee,2,Columbian,38,128,Ohio,38,Regular
CC5984,970,970,80,140,110,220,77,2/1/2010 0:00,449,112,Major Market,Central,21,1,5,Espresso,5,Caffe Mocha,80,189,Colorado,32,Regular
CC5985,708,708,270,370,260,640,234,2/1/2010 0:00,1282,311,Major Market,Central,77,1,5,Espresso,5,Caffe Mocha,201,545,Illinois,110,Regular
CC5986,234,234,190,210,140,400,170,2/1/2010 0:00,1073,170,Major Market,Central,47,1,5,Espresso,5,Caffe Mocha,98,340,Ohio,72,Regular
CC5987,719,719,50,60,10,110,59,2/1/2010 0:00,331,73,Major Market,Central,22,1,11,Tea,11,Darjeeling,18,132,Colorado,55,Regular
CC5988,309,309,60,100,80,160,77,2/1/2010 0:00,449,112,Major Market,Central,21,1,11,Tea,11,Darjeeling,79,189,Illinois,33,Regular
CC5989,614,614,60,110,60,170,80,2/1/2010 0:00,640,120,Major Market,Central,26,1,11,Tea,11,Darjeeling,62,200,Ohio,58,Regular
CC5990,720,720,50,60,30,110,62,2/1/2010 0:00,958,74,Major Market,Central,19,1,12,Tea,12,Earl Grey,34,136,Colorado,40,Regular
CC5991,630,630,60,100,50,160,75,2/1/2010 0:00,549,114,Major Market,Central,24,1,12,Tea,12,Earl Grey,59,189,Illinois,55,Regular
CC5992,513,513,70,110,70,180,86,2/1/2010 0:00,490,120,Major Market,Central,26,1,12,Tea,12,Earl Grey,71,206,Ohio,49,Regular
CC5993,970,970,30,50,30,80,44,2/1/2010 0:00,618,56,Major Market,Central,14,1,13,Tea,13,Green Tea,30,100,Colorado,26,Regular
CC5994,754,754,70,120,80,190,80,2/1/2010 0:00,640,120,Major Market,East,26,1,2,Coffee,2,Columbian,63,200,Florida,57,Regular
CC5995,774,774,70,370,330,440,75,2/1/2010 0:00,235,395,Major Market,East,24,1,2,Coffee,2,Columbian,340,470,Massachusetts,55,Regular
CC5996,917,917,240,370,250,610,258,2/1/2010 0:00,2067,387,Major Market,East,90,1,2,Coffee,2,Columbian,245,645,New York,142,Regular
CC5997,305,305,80,130,40,210,92,2/1/2010 0:00,541,128,Major Market,East,83,1,5,Espresso,5,Caffe Mocha,16,220,Florida,112,Regular
CC5998,508,508,50,70,10,120,54,2/1/2010 0:00,451,74,Major Market,East,49,1,5,Espresso,5,Caffe Mocha,-4,128,Massachusetts,78,Regular
CC5999,585,585,110,-60,-190,50,121,2/1/2010 0:00,901,-60,Major Market,East,110,1,5,Espresso,5,Caffe Mocha,-203,61,New York,143,Regular
CC6000,508,508,160,170,110,330,170,2/1/2010 0:00,1073,170,Major Market,East,47,1,7,Espresso,7,Regular Espresso,99,340,Massachusetts,71,Regular
CC6001,585,585,210,350,280,560,228,2/1/2010 0:00,1402,352,Major Market,East,63,1,7,Espresso,7,Regular Espresso,264,580,New York,88,Regular
CC6002,786,786,30,50,40,80,32,2/1/2010 0:00,817,48,Major Market,East,8,1,11,Tea,11,Darjeeling,28,80,Florida,20,Regular
CC6003,978,978,30,50,40,80,32,2/1/2010 0:00,817,48,Major Market,East,8,1,11,Tea,11,Darjeeling,28,80,Massachusetts,20,Regular
CC6004,631,631,100,150,120,250,95,2/1/2010 0:00,809,137,Major Market,East,26,1,11,Tea,11,Darjeeling,100,232,New York,37,Regular
CC6005,518,518,100,160,130,260,99,2/1/2010 0:00,766,144,Major Market,East,27,1,12,Tea,12,Earl Grey,105,243,New York,39,Regular
CC6006,727,727,40,80,60,120,47,2/1/2010 0:00,772,68,Major Market,East,13,1,13,Tea,13,Green Tea,44,115,Florida,24,Regular
CC6007,978,978,20,40,30,60,22,2/1/2010 0:00,452,34,Major Market,East,6,1,13,Tea,13,Green Tea,17,56,Massachusetts,17,Regular
CC6008,845,845,80,120,90,200,77,2/1/2010 0:00,449,112,Major Market,East,21,1,13,Tea,13,Green Tea,79,189,New York,33,Regular
CC6009,972,972,260,320,240,580,213,2/1/2010 0:00,942,252,Major Market,South,66,1,2,Coffee,2,Columbian,164,465,Texas,88,Regular
CC6010,512,512,60,100,60,160,75,2/1/2010 0:00,378,114,Major Market,South,24,1,4,Espresso,4,Caffe Latte,58,189,Texas,56,Regular
CC6011,903,903,80,120,100,200,99,2/1/2010 0:00,766,144,Major Market,South,27,1,5,Espresso,5,Caffe Mocha,106,243,Texas,38,Regular
CC6012,909,909,130,30,-20,160,104,2/1/2010 0:00,685,28,Major Market,West,33,1,1,Coffee,1,Amaretto,-27,132,California,55,Regular
CC6013,415,415,320,480,360,800,258,2/1/2010 0:00,2067,387,Major Market,West,90,1,2,Coffee,2,Columbian,245,645,California,142,Regular
CC6014,831,831,210,220,150,430,228,2/1/2010 0:00,1436,229,Major Market,West,63,1,4,Espresso,4,Caffe Latte,142,457,California,87,Regular
CC6015,916,916,110,160,30,270,121,2/1/2010 0:00,712,169,Major Market,West,110,1,5,Espresso,5,Caffe Mocha,26,290,California,143,Regular
CC6016,626,626,60,100,90,160,99,2/1/2010 0:00,766,144,Major Market,West,27,1,11,Tea,11,Darjeeling,106,243,California,38,Regular
CC6017,858,858,50,70,60,120,77,2/1/2010 0:00,449,112,Major Market,West,21,1,12,Tea,12,Earl Grey,80,189,California,32,Regular
CC6018,858,858,40,80,50,120,75,2/1/2010 0:00,549,114,Major Market,West,24,1,13,Tea,13,Green Tea,58,189,California,56,Regular
CC6019,712,712,20,30,20,50,23,2/1/2010 0:00,620,31,Small Market,Central,7,1,3,Coffee,3,Decaf Irish Cream,12,54,Iowa,19,Decaf
CC6020,816,816,70,100,60,170,75,2/1/2010 0:00,956,90,Small Market,Central,23,1,3,Coffee,3,Decaf Irish Cream,46,165,Missouri,44,Decaf
CC6021,414,414,80,100,60,180,77,2/1/2010 0:00,423,103,Small Market,Central,25,1,3,Coffee,3,Decaf Irish Cream,50,180,Wisconsin,53,Decaf
CC6022,712,712,0,50,40,50,0,2/1/2010 0:00,774,43,Small Market,Central,0,1,6,Espresso,6,Decaf Espresso,32,43,Iowa,11,Decaf
CC6023,573,573,40,80,60,120,42,2/1/2010 0:00,771,61,Small Market,Central,11,1,6,Espresso,6,Decaf Espresso,38,103,Missouri,23,Decaf
CC6024,715,715,50,70,50,120,48,2/1/2010 0:00,617,62,Small Market,Central,15,1,6,Espresso,6,Decaf Espresso,35,110,Wisconsin,27,Decaf
CC6025,563,563,200,270,190,470,234,2/1/2010 0:00,1282,311,Small Market,Central,77,1,8,Herbal Tea,8,Chamomile,201,545,Iowa,110,Decaf
CC6026,636,636,30,60,10,90,43,2/1/2010 0:00,256,61,Small Market,Central,39,1,8,Herbal Tea,8,Chamomile,-8,104,Missouri,69,Decaf
CC6027,715,715,50,100,80,150,65,2/1/2010 0:00,372,109,Small Market,Central,20,1,8,Herbal Tea,8,Chamomile,66,174,Wisconsin,43,Decaf
CC6028,563,563,80,140,110,220,104,2/1/2010 0:00,596,150,Small Market,Central,33,1,9,Herbal Tea,9,Lemon,95,254,Iowa,55,Decaf
CC6029,417,417,70,10,-20,80,84,2/1/2010 0:00,625,18,Small Market,Central,26,1,9,Herbal Tea,9,Lemon,-32,102,Missouri,50,Decaf
CC6030,262,262,40,60,50,100,47,2/1/2010 0:00,772,68,Small Market,Central,13,1,9,Herbal Tea,9,Lemon,43,115,Wisconsin,25,Decaf
CC6031,203,203,50,70,40,120,55,2/1/2010 0:00,305,75,Small Market,East,18,1,6,Espresso,6,Decaf Espresso,29,130,Connecticut,46,Decaf
CC6032,475,475,60,90,50,150,86,2/1/2010 0:00,484,107,Small Market,East,32,1,9,Herbal Tea,9,Lemon,41,193,Connecticut,66,Decaf
CC6033,603,603,20,30,0,50,33,2/1/2010 0:00,193,41,Small Market,East,12,1,9,Herbal Tea,9,Lemon,-4,74,New Hampshire,45,Decaf
CC6034,860,860,50,70,50,120,75,2/1/2010 0:00,956,90,Small Market,East,23,1,10,Herbal Tea,10,Mint,46,165,Connecticut,44,Decaf
CC6035,504,504,50,90,70,140,47,2/1/2010 0:00,772,68,Small Market,South,13,1,3,Coffee,3,Decaf Irish Cream,44,115,Louisiana,24,Decaf
CC6036,505,505,100,20,-20,120,84,2/1/2010 0:00,625,18,Small Market,South,26,1,3,Coffee,3,Decaf Irish Cream,-31,102,New Mexico,49,Decaf
CC6037,405,405,40,60,50,100,32,2/1/2010 0:00,817,48,Small Market,South,8,1,3,Coffee,3,Decaf Irish Cream,29,80,Oklahoma,19,Decaf
CC6038,985,985,40,70,50,110,56,2/1/2010 0:00,382,81,Small Market,South,17,1,6,Espresso,6,Decaf Espresso,41,137,Louisiana,40,Decaf
CC6039,505,505,30,40,10,70,35,2/1/2010 0:00,191,47,Small Market,South,11,1,6,Espresso,6,Decaf Espresso,8,82,New Mexico,39,Decaf
CC6040,405,405,60,110,70,170,80,2/1/2010 0:00,640,120,Small Market,South,26,1,6,Espresso,6,Decaf Espresso,63,200,Oklahoma,57,Decaf
CC6041,337,337,40,60,40,100,49,2/1/2010 0:00,617,63,Small Market,South,16,1,8,Herbal Tea,8,Chamomile,35,112,Louisiana,28,Decaf
CC6042,505,505,10,30,20,40,18,2/1/2010 0:00,818,27,Small Market,South,5,1,8,Herbal Tea,8,Chamomile,10,45,New Mexico,17,Decaf
CC6043,918,918,50,60,20,110,53,2/1/2010 0:00,306,65,Small Market,South,20,1,8,Herbal Tea,8,Chamomile,11,118,Oklahoma,54,Decaf
CC6044,225,225,80,100,40,180,86,2/1/2010 0:00,484,107,Small Market,South,32,1,9,Herbal Tea,9,Lemon,42,193,Louisiana,65,Decaf
CC6045,505,505,20,40,20,60,28,2/1/2010 0:00,961,35,Small Market,South,8,1,9,Herbal Tea,9,Lemon,5,63,New Mexico,30,Decaf
CC6046,405,405,80,130,40,210,92,2/1/2010 0:00,541,128,Small Market,South,83,1,9,Herbal Tea,9,Lemon,15,220,Oklahoma,113,Decaf
CC6047,702,702,30,40,20,70,28,2/1/2010 0:00,961,35,Small Market,West,8,1,3,Coffee,3,Decaf Irish Cream,6,63,Nevada,29,Decaf
CC6048,971,971,60,100,70,160,52,2/1/2010 0:00,357,76,Small Market,West,16,1,3,Coffee,3,Decaf Irish Cream,38,128,Oregon,38,Decaf
CC6049,435,435,100,140,80,240,86,2/1/2010 0:00,484,107,Small Market,West,32,1,3,Coffee,3,Decaf Irish Cream,41,193,Utah,66,Decaf
CC6050,206,206,110,160,60,270,92,2/1/2010 0:00,541,128,Small Market,West,83,1,3,Coffee,3,Decaf Irish Cream,15,220,Washington,113,Decaf
CC6051,775,775,10,30,20,40,19,2/1/2010 0:00,774,28,Small Market,West,5,1,6,Espresso,6,Decaf Espresso,11,47,Nevada,17,Decaf
CC6052,971,971,160,160,100,320,170,2/1/2010 0:00,1073,170,Small Market,West,47,1,6,Espresso,6,Decaf Espresso,99,340,Oregon,71,Decaf
CC6053,435,435,40,70,50,110,50,2/1/2010 0:00,814,73,Small Market,West,14,1,6,Espresso,6,Decaf Espresso,48,123,Utah,25,Decaf
CC6054,509,509,60,80,60,140,70,2/1/2010 0:00,957,84,Small Market,West,21,1,6,Espresso,6,Decaf Espresso,41,154,Washington,43,Decaf
CC6055,775,775,100,150,40,250,121,2/1/2010 0:00,712,169,Small Market,West,110,1,8,Herbal Tea,8,Chamomile,26,290,Nevada,143,Decaf
CC6056,971,971,20,50,50,70,33,2/1/2010 0:00,772,48,Small Market,West,9,1,8,Herbal Tea,8,Chamomile,28,81,Oregon,20,Decaf
CC6057,435,435,30,50,30,80,41,2/1/2010 0:00,236,60,Small Market,West,13,1,8,Herbal Tea,8,Chamomile,24,101,Utah,36,Decaf
CC6058,206,206,110,170,120,280,130,2/1/2010 0:00,945,195,Small Market,West,42,1,8,Herbal Tea,8,Chamomile,121,325,Washington,74,Decaf
CC6059,775,775,120,190,120,310,148,2/1/2010 0:00,844,206,Small Market,West,48,1,9,Herbal Tea,9,Lemon,115,354,Nevada,91,Decaf
CC6060,541,541,30,50,30,80,44,2/1/2010 0:00,618,56,Small Market,West,14,1,9,Herbal Tea,9,Lemon,30,100,Oregon,26,Decaf
CC6061,435,435,30,70,40,100,45,2/1/2010 0:00,366,69,Small Market,West,14,1,9,Herbal Tea,9,Lemon,24,114,Utah,45,Decaf
CC6062,509,509,30,50,50,80,38,2/1/2010 0:00,772,56,Small Market,West,10,1,9,Herbal Tea,9,Lemon,34,94,Washington,22,Decaf
CC6063,702,702,80,140,110,220,104,2/1/2010 0:00,596,150,Small Market,West,33,1,10,Herbal Tea,10,Mint,94,254,Nevada,56,Decaf
CC6064,435,435,70,10,-30,80,84,2/1/2010 0:00,625,18,Small Market,West,26,1,10,Herbal Tea,10,Mint,-31,102,Utah,49,Decaf
CC6065,712,712,10,30,20,40,18,2/1/2010 0:00,818,27,Small Market,Central,5,1,1,Coffee,1,Amaretto,10,45,Iowa,17,Regular
CC6066,262,262,50,70,30,120,53,2/1/2010 0:00,306,65,Small Market,Central,20,1,1,Coffee,1,Amaretto,12,118,Wisconsin,53,Regular
CC6067,319,319,20,40,20,60,28,2/1/2010 0:00,961,35,Small Market,Central,8,1,2,Coffee,2,Columbian,6,63,Iowa,29,Regular
CC6068,314,314,90,110,50,200,86,2/1/2010 0:00,484,107,Small Market,Central,32,1,2,Coffee,2,Columbian,42,193,Missouri,65,Regular
CC6069,920,920,90,140,40,230,92,2/1/2010 0:00,541,128,Small Market,Central,83,1,2,Coffee,2,Columbian,15,220,Wisconsin,113,Regular
CC6070,319,319,20,30,20,50,19,2/1/2010 0:00,774,28,Small Market,Central,5,1,5,Espresso,5,Caffe Mocha,11,47,Iowa,17,Regular
CC6071,573,573,50,90,70,140,50,2/1/2010 0:00,814,73,Small Market,Central,14,1,5,Espresso,5,Caffe Mocha,48,123,Missouri,25,Regular
CC6072,414,414,80,100,60,180,70,2/1/2010 0:00,957,84,Small Market,Central,21,1,5,Espresso,5,Caffe Mocha,42,154,Wisconsin,42,Regular
CC6073,563,563,190,210,140,400,228,2/1/2010 0:00,1436,229,Small Market,Central,63,1,11,Tea,11,Darjeeling,141,457,Iowa,88,Regular
CC6074,816,816,30,40,10,70,35,2/1/2010 0:00,191,47,Small Market,Central,11,1,11,Tea,11,Darjeeling,9,82,Missouri,38,Regular
CC6075,920,920,40,80,50,120,56,2/1/2010 0:00,382,81,Small Market,Central,17,1,11,Tea,11,Darjeeling,41,137,Wisconsin,40,Regular
CC6076,515,515,200,260,150,460,240,2/1/2010 0:00,1391,294,Small Market,Central,91,1,12,Tea,12,Earl Grey,169,534,Iowa,125,Regular
CC6077,314,314,20,30,-10,50,30,2/1/2010 0:00,165,38,Small Market,Central,11,1,12,Tea,12,Earl Grey,-7,68,Missouri,45,Regular
CC6078,414,414,50,80,10,130,65,2/1/2010 0:00,513,90,Small Market,Central,58,1,12,Tea,12,Earl Grey,3,155,Wisconsin,87,Regular
CC6079,573,573,20,40,0,60,33,2/1/2010 0:00,193,41,Small Market,Central,12,1,13,Tea,13,Green Tea,-4,74,Missouri,45,Regular
CC6080,603,603,30,60,40,90,41,2/1/2010 0:00,236,60,Small Market,East,13,1,1,Coffee,1,Amaretto,25,101,New Hampshire,35,Regular
CC6081,959,959,120,180,130,300,130,2/1/2010 0:00,945,195,Small Market,East,42,1,2,Coffee,2,Columbian,121,325,Connecticut,74,Regular
CC6082,603,603,40,60,30,100,45,2/1/2010 0:00,366,69,Small Market,East,14,1,2,Coffee,2,Columbian,23,114,New Hampshire,46,Regular
CC6083,860,860,60,90,20,150,65,2/1/2010 0:00,513,90,Small Market,East,58,1,5,Espresso,5,Caffe Mocha,3,155,Connecticut,87,Regular
CC6084,603,603,40,60,10,100,43,2/1/2010 0:00,256,61,Small Market,East,39,1,5,Espresso,5,Caffe Mocha,-7,104,New Hampshire,68,Regular
CC6085,603,603,20,40,0,60,30,2/1/2010 0:00,165,38,Small Market,East,11,1,7,Espresso,7,Regular Espresso,-6,68,New Hampshire,44,Regular
CC6086,475,475,50,80,60,130,50,2/1/2010 0:00,814,73,Small Market,East,14,1,11,Tea,11,Darjeeling,48,123,Connecticut,25,Regular
CC6087,603,603,10,30,20,40,18,2/1/2010 0:00,818,27,Small Market,East,5,1,11,Tea,11,Darjeeling,11,45,New Hampshire,16,Regular
CC6088,475,475,20,50,40,70,27,2/1/2010 0:00,772,39,Small Market,East,7,1,13,Tea,13,Green Tea,21,66,Connecticut,18,Regular
CC6089,603,603,0,40,30,40,0,2/1/2010 0:00,774,43,Small Market,East,0,1,13,Tea,13,Green Tea,32,43,New Hampshire,11,Regular
CC6090,337,337,40,70,60,110,38,2/1/2010 0:00,772,56,Small Market,South,10,1,2,Coffee,2,Columbian,34,94,Louisiana,22,Regular
CC6091,505,505,50,90,50,140,45,2/1/2010 0:00,366,69,Small Market,South,14,1,2,Coffee,2,Columbian,24,114,New Mexico,45,Regular
CC6092,918,918,50,70,50,120,44,2/1/2010 0:00,618,56,Small Market,South,14,1,2,Coffee,2,Columbian,29,100,Oklahoma,27,Regular
CC6093,318,318,50,80,10,130,65,2/1/2010 0:00,342,90,Small Market,South,58,1,4,Espresso,4,Caffe Latte,2,155,Louisiana,88,Regular
CC6094,505,505,20,30,0,50,30,2/1/2010 0:00,104,38,Small Market,South,11,1,4,Espresso,4,Caffe Latte,-7,68,New Mexico,45,Regular
CC6095,405,405,70,100,70,170,86,2/1/2010 0:00,300,120,Small Market,South,26,1,4,Espresso,4,Caffe Latte,70,206,Oklahoma,50,Regular
CC6096,504,504,50,90,70,140,65,2/1/2010 0:00,372,109,Small Market,South,20,1,5,Espresso,5,Caffe Mocha,65,174,Louisiana,44,Regular
CC6097,505,505,30,50,0,80,43,2/1/2010 0:00,256,61,Small Market,South,39,1,5,Espresso,5,Caffe Mocha,-7,104,New Mexico,68,Regular
CC6098,918,918,10,30,30,40,22,2/1/2010 0:00,452,34,Small Market,South,6,1,5,Espresso,5,Caffe Mocha,17,56,Oklahoma,17,Regular
CC6099,971,971,60,100,40,160,54,2/1/2010 0:00,427,75,Small Market,West,49,1,1,Coffee,1,Amaretto,-4,129,Oregon,79,Regular
CC6100,435,435,90,110,70,200,75,2/1/2010 0:00,956,90,Small Market,West,23,1,1,Coffee,1,Amaretto,46,165,Utah,44,Regular
CC6101,775,775,40,50,10,90,33,2/1/2010 0:00,193,41,Small Market,West,12,1,2,Coffee,2,Columbian,-5,74,Nevada,46,Regular
CC6102,503,503,80,110,50,190,65,2/1/2010 0:00,392,90,Small Market,West,21,1,2,Coffee,2,Columbian,25,155,Oregon,65,Regular
CC6103,435,435,60,100,70,160,55,2/1/2010 0:00,305,75,Small Market,West,18,1,2,Coffee,2,Columbian,30,130,Utah,45,Regular
CC6104,509,509,70,100,70,170,58,2/1/2010 0:00,331,84,Small Market,West,18,1,2,Coffee,2,Columbian,44,142,Washington,40,Regular
CC6105,702,702,0,40,30,40,0,2/1/2010 0:00,774,43,Small Market,West,0,1,4,Espresso,4,Caffe Latte,31,43,Nevada,12,Regular
CC6106,503,503,50,70,20,120,59,2/1/2010 0:00,331,73,Small Market,West,22,1,4,Espresso,4,Caffe Latte,18,132,Oregon,55,Regular
CC6107,435,435,40,50,30,90,42,2/1/2010 0:00,771,61,Small Market,West,11,1,4,Espresso,4,Caffe Latte,38,103,Utah,23,Regular
CC6108,360,360,40,60,40,100,48,2/1/2010 0:00,617,62,Small Market,West,15,1,4,Espresso,4,Caffe Latte,35,110,Washington,27,Regular
CC6109,775,775,10,30,20,40,18,2/1/2010 0:00,818,27,Small Market,West,5,1,5,Espresso,5,Caffe Mocha,10,45,Nevada,17,Regular
CC6110,541,541,50,80,50,130,60,2/1/2010 0:00,329,80,Small Market,West,19,1,5,Espresso,5,Caffe Mocha,33,140,Oregon,47,Regular
CC6111,801,801,40,60,40,100,49,2/1/2010 0:00,617,63,Small Market,West,16,1,5,Espresso,5,Caffe Mocha,35,112,Utah,28,Regular
CC6112,253,253,50,60,20,110,53,2/1/2010 0:00,306,65,Small Market,West,20,1,5,Espresso,5,Caffe Mocha,12,118,Washington,53,Regular
CC6113,775,775,150,220,150,370,234,2/1/2010 0:00,1282,311,Small Market,West,77,1,11,Tea,11,Darjeeling,202,545,Nevada,109,Regular
CC6114,541,541,10,20,20,30,22,2/1/2010 0:00,452,34,Small Market,West,6,1,11,Tea,11,Darjeeling,17,56,Oregon,17,Regular
CC6115,435,435,20,50,10,70,43,2/1/2010 0:00,256,61,Small Market,West,39,1,11,Tea,11,Darjeeling,-7,104,Utah,68,Regular
CC6116,360,360,40,70,40,110,65,2/1/2010 0:00,372,109,Small Market,West,20,1,11,Tea,11,Darjeeling,66,174,Washington,43,Regular
CC6117,702,702,150,160,100,310,228,2/1/2010 0:00,1436,229,Small Market,West,63,1,12,Tea,12,Earl Grey,142,457,Nevada,87,Regular
CC6118,971,971,50,80,50,130,80,2/1/2010 0:00,640,120,Small Market,West,26,1,12,Tea,12,Earl Grey,62,200,Oregon,58,Regular
CC6119,435,435,20,30,10,50,35,2/1/2010 0:00,191,47,Small Market,West,11,1,12,Tea,12,Earl Grey,9,82,Utah,38,Regular
CC6120,206,206,30,60,40,90,56,2/1/2010 0:00,382,81,Small Market,West,17,1,12,Tea,12,Earl Grey,41,137,Washington,40,Regular
CC6121,702,702,150,-150,-220,0,240,2/1/2010 0:00,1937,-240,Small Market,West,91,1,13,Tea,13,Green Tea,-342,23,Nevada,125,Regular
